trialnum	generated	heard	IdBkSyl1	now	IdBk	now	star_F1	now	star_F3	now	star_F4	now	star_F5	now	star_B1	now	star_B2	now	star_B3	now	star_B5	now	star_F1_B1	now	star_F1..._B1	now	star_F1_B2	now	star_F1..._B2	now	star_F1_B3	now	star_F1..._B3	now	star_F1_B5	now	star_F1..._B5	now	star_F3_B1	now	star_F3..._B1	now	star_F3_B2	now	star_F3..._B2	now	star_F3_B3	now	star_F3..._B3	now	star_F3_B5	now	star_F3..._B5	now	star_F4_B1	now	star_F4..._B1	now	star_F4_B2	now	star_F4..._B2	now	star_F4_B3	now	star_F4..._B3	now	star_F4_B5	now	star_F4..._B5	now	star_F5_B1	now	star_F5..._B1	now	star_F5_B2	now	star_F5..._B2	now	star_F5_B3	now	star_F5..._B3	now	star_F5_B5	now	star_F5..._B5	now	star__B1F1	now	star__B1...F1	now	star__B1F3	now	star__B1...F3	now	star__B1F4	now	star__B1...F4	now	star__B1F5	now	star__B1...F5	now	star__B2F1	now	star__B2...F1	now	star__B2F3	now	star__B2...F3	now	star__B2F4	now	star__B2...F4	now	star__B2F5	now	star__B2...F5	now	star__B3F1	now	star__B3...F1	now	star__B3F3	now	star__B3...F3	now	star__B3F4	now	star__B3...F4	now	star__B3F5	now	star__B3...F5	now	star__B5F1	now	star__B5...F1	now	star__B5F3	now	star__B5...F3	now	star__B5F4	now	star__B5...F4	now	star__B5F5	now	star__B5...F5	now
176	eOO	eoo			3.3333333333333335	103.85112436583027	3.3333333333333335	101.52380952380952	3.3333333333333335	88.19047619047619	3.3333333333333335	84.19047619047619	3.3333333333333335	84.19047619047619					-2	97.39160055630647	-2	85.66064817535413																																									-2	92.90000000000002	-2	91.56666666666669	-2	82.4182072829132	-2	83.08487394957987									-2	89.40932400932404	-2	87.40932400932404	-2	79.24636246106841	-2	79.24636246106841																																																																
	a priori	IdBkSyl1>>IdBk	3.3333333333333286	123.85112436583027																																																																																																																																																		
239	yeo	yeO			0.5714285714285714	104.42255293725884	-2	99.52380952380952	-2	86.19047619047619	-2	82.19047619047619	-2	82.19047619047619					0.5714285714285714	97.96302912773504	0.5714285714285714	86.2320767467827																											0.5714285714285714	102.13809523809525			0.5714285714285714	102.13809523809525									0.5714285714285714	93.47142857142859	0.5714285714285714	92.13809523809526	0.5714285714285714	82.98963585434177	0.5714285714285714	83.65630252100844									0.5714285714285714	89.98075258075261	0.5714285714285714	87.98075258075261	0.5714285714285714	79.81779103249698	0.5714285714285714	79.81779103249698																																																																
	a priori	IdBkSyl1>>IdBk	0.5714285714285694	124.42255293725884																																																																																																																																																		
1339	iio	iiO			0.1	104.52255293725884	-0.2	99.32380952380952	-0.2	85.99047619047619	-0.2	81.99047619047619	-0.2	81.99047619047619					0.1	98.06302912773504	0.1	86.33207674678269																																																									0.1	90.0807525807526	0.1	88.0807525807526	0.1	79.91779103249698	0.1	79.91779103249698																																																																
	a priori	IdBkSyl1>>IdBk	0.09999999999999432	124.52255293725884																																																																																																																																																		
1346	eOi	eoi			0.46666666666666673	104.9892196039255	0.46666666666666673	99.79047619047618	0.46666666666666673	86.45714285714286	0.46666666666666673	82.45714285714286	0.46666666666666673	82.45714285714286					-0.2	97.86302912773503	-0.2	86.13207674678269																																									-0.2	93.27142857142859	-0.2	91.93809523809526	-0.2	82.78963585434177	-0.2	83.45630252100844									-0.2	89.8807525807526	-0.2	87.8807525807526	-0.2	79.71779103249698	-0.2	79.71779103249698																																													-0.2	95.2405183052242	-0.2	95.2405183052242													-0.2	85.62255293725886	-0.2	85.62255293725886
	a priori	IdBkSyl1>>IdBk	0.46666666666666856	124.9892196039255																																																																																																																																																		
1456	iyO	iuo			0.16666666666666669	105.15588627059218	0.16666666666666669	99.95714285714286	0.16666666666666669	86.62380952380953	0.16666666666666669	82.62380952380953	0.16666666666666669	82.62380952380953					-0.2	97.66302912773503	-0.2	85.93207674678268																																																											-0.2	87.6807525807526	-0.2	79.51779103249697	-0.2	79.51779103249697																																																																
	a priori	IdBkSyl1>>IdBk	0.1666666666666714	125.15588627059218																																																																																																																																																		
1516	eoy	eOy			0.03333333333333333	105.18921960392551	-0.2	99.75714285714285	-0.2	86.42380952380952	-0.2	82.42380952380952	-0.2	82.42380952380952					0.03333333333333333	97.69636246106836	0.03333333333333333	85.96541008011602																																									0.03333333333333333	93.30476190476192	0.03333333333333333	91.97142857142859	0.03333333333333333	82.8229691876751	0.03333333333333333	83.48963585434177									0.03333333333333333	89.91408591408593	0.03333333333333333	87.71408591408593	0.03333333333333333	79.5511243658303	0.03333333333333333	79.5511243658303																																					0.03333333333333333	100.03333333333333	0.03333333333333333	100.03333333333333	0.03333333333333333	93.00392156862745	0.03333333333333333	93.00392156862745	0.03333333333333333	95.27385163855753	0.03333333333333333	95.27385163855753					0.03333333333333333	100.03333333333333	0.03333333333333333	101.36666666666666	0.03333333333333333	80.00392156862745	0.03333333333333333	82.19439775910364	0.03333333333333333	85.65588627059219	0.03333333333333333	85.65588627059219
	a priori	IdBkSyl1>>IdBk	0.03333333333333144	125.18921960392551																																																																																																																																																		
1576	yoe	yOe			0.03333333333333333	105.22255293725884	-0.2	99.55714285714285	-0.2	86.22380952380952	-0.2	82.22380952380952	-0.2	82.22380952380952					0.03333333333333333	97.72969579440169	0.03333333333333333	85.99874341344935																									0.03333333333333333	100.93333333333334	0.03333333333333333	102.17142857142858	0.03333333333333333	100.93333333333334	0.03333333333333333	102.17142857142858									0.03333333333333333	93.33809523809525	0.03333333333333333	92.00476190476192	0.03333333333333333	82.85630252100843	0.03333333333333333	83.5229691876751									0.03333333333333333	89.94741924741926	0.03333333333333333	87.74741924741926	0.03333333333333333	79.58445769916364	0.03333333333333333	79.58445769916364																																									0.03333333333333333	93.03725490196078	0.03333333333333333	93.03725490196078	0.03333333333333333	95.30718497189086	0.03333333333333333	95.30718497189086									0.03333333333333333	80.03725490196078	0.03333333333333333	82.22773109243697	0.03333333333333333	85.68921960392552	0.03333333333333333	85.68921960392552
	a priori	IdBkSyl1>>IdBk	0.03333333333333144	125.22255293725884																																																																																																																																																		
1732	io	iO			0.1	105.32255293725883	-0.2	99.35714285714285	-0.2	86.02380952380952	-0.2	82.02380952380952	-0.2	82.02380952380952					0.1	97.82969579440169	0.1	86.09874341344934																																																									0.1	90.04741924741926	0.1	87.84741924741925	0.1	79.68445769916363	0.1	79.68445769916363																																																																
	a priori	IdBkSyl1>>IdBk	0.09999999999999432	125.32255293725883																																																																																																																																																		
1991	uOi	uoi			0.08333333333333334	105.40588627059216	0.08333333333333334	99.44047619047618	0.08333333333333334	86.10714285714285	0.08333333333333334	82.10714285714285	0.08333333333333334	82.10714285714285					-0.2	97.62969579440168	-0.2	85.89874341344934																																																																																																													-0.2	95.10718497189086	-0.2	95.10718497189086	0.08333333333333334	100.08333333333333	0.08333333333333334	101.41666666666666	0.08333333333333334	100.11666666666666	0.08333333333333334	101.44999999999999	0.08333333333333334	80.12058823529411	0.08333333333333334	82.3110644257703			-0.2	85.48921960392552
	a priori	IdBkSyl1>>IdBk	0.0833333333333286	125.40588627059216																																																																																																																																																		
2070	ioi	iOi			0.006666666666666666	105.41255293725882	-0.02	99.42047619047618	-0.02	86.08714285714285	-0.02	82.08714285714285	-0.02	82.08714285714285					0.006666666666666666	97.63636246106834	0.006666666666666666	85.905410080116																																																									0.006666666666666666	90.05408591408592	0.006666666666666666	87.85408591408591	0.006666666666666666	79.69112436583029	0.006666666666666666	79.69112436583029																																													0.006666666666666666	95.11385163855752	0.006666666666666666	95.11385163855752													0.006666666666666666	85.69588627059218	0.006666666666666666	85.49588627059218
	a priori	IdBkSyl1>>IdBk	0.006666666666660603	125.41255293725882																																																																																																																																																		
2271	eeo	eeO			0.006666666666666666	105.41921960392548	-0.02	99.40047619047618	-0.02	86.06714285714285	-0.02	82.06714285714285	-0.02	82.06714285714285					0.006666666666666666	97.643029127735	0.006666666666666666	85.91207674678266																																									0.006666666666666666	93.34476190476191	0.006666666666666666	92.01142857142858	0.006666666666666666	82.86296918767509	0.006666666666666666	83.52963585434176									0.006666666666666666	90.06075258075258	0.006666666666666666	87.86075258075257	0.006666666666666666	79.69779103249695	0.006666666666666666	79.69779103249695																																																																
	a priori	IdBkSyl1>>IdBk	0.006666666666660603	125.41921960392548																																																																																																																																																		
2585	iuo	iyO			0.011428571428571429	105.43064817535405	-0.02	99.38047619047619	-0.02	86.04714285714286	-0.02	82.04714285714286	-0.02	82.04714285714286					0.011428571428571429	97.65445769916357	0.011428571428571429	85.92350531821123																																																											0.011428571428571429	87.87218115218114	0.011428571428571429	79.70921960392552	0.011428571428571429	79.70921960392552																																																																
	a priori	IdBkSyl1>>IdBk	0.011428571428567125	125.43064817535405																																																																																																																																																		
3006	iAo	iAO			0.0005	105.43114817535405	-0.002	99.37847619047619	-0.002	86.04514285714286	-0.002	82.04514285714286	-0.002	82.04514285714286					0.0005	97.65495769916357	0.0005	85.92400531821123																									0.0005	100.93383333333334	0.0005	102.17192857142858	0.0005	100.93383333333334	0.0005	102.17192857142858									0.0005	93.34526190476191	0.0005	92.01192857142858	0.0005	82.8634691876751	0.0005	83.53013585434176									0.0005	90.06125258075258	0.0005	87.87268115218114	0.0005	79.70971960392552	0.0005	79.70971960392552																																																																
	a priori	IdBkSyl1>>IdBk	0.0005000000000023874	125.43114817535405																																																																																																																																																		
3554	eeo	eeO			0.0006666666666666666	105.43181484202071	-0.002	99.3764761904762	-0.002	86.04314285714287	-0.002	82.04314285714287	-0.002	82.04314285714287					0.0006666666666666666	97.65562436583023	0.0006666666666666666	85.92467198487789																																									0.0006666666666666666	93.34592857142857	0.0006666666666666666	92.01259523809524	0.0006666666666666666	82.86413585434175	0.0006666666666666666	83.53080252100843									0.0006666666666666666	90.06191924741924	0.0006666666666666666	87.8733478188478	0.0006666666666666666	79.71038627059218	0.0006666666666666666	79.71038627059218																																																																
	a priori	IdBkSyl1>>IdBk	0.000666666666660376	125.43181484202071																																																																																																																																																		
3797	eou	eOy			0.0006666666666666666	105.43248150868737	-0.002	99.3744761904762	-0.002	86.04114285714287	-0.002	82.04114285714287	-0.002	82.04114285714287					0.0006666666666666666	97.6562910324969	0.0006666666666666666	85.92533865154455																																									0.0006666666666666666	93.34659523809523	0.0006666666666666666	92.0132619047619	0.0006666666666666666	82.86480252100841	0.0006666666666666666	83.53146918767509									0.0006666666666666666	90.0625859140859	0.0006666666666666666	87.87401448551446	0.0006666666666666666	79.71105293725884	0.0006666666666666666	79.71105293725884																																																																
	a priori	IdBkSyl1>>IdBk	0.000666666666660376	125.43248150868737																																																																																																																																																		
