trialnum	Generated	Heard	Id(Bk)Syl1	now	Id(Bk)	now	MaxIOSyl1	now	MaxIO	now	NonEmpty	now	*F1	now	*F3	now	*F4	now	*F5	now	*B1	now	*B2	now	*B3	now	*B5	now	*F1_B1	now	*F1..._B1	now	*F1_B2	now	*F1..._B2	now	*F1_B3	now	*F1..._B3	now	*F1_B5	now	*F1..._B5	now	*F3_B1	now	*F3..._B1	now	*F3_B2	now	*F3..._B2	now	*F3_B3	now	*F3..._B3	now	*F3_B5	now	*F3..._B5	now	*F4_B1	now	*F4..._B1	now	*F4_B2	now	*F4..._B2	now	*F4_B3	now	*F4..._B3	now	*F4_B5	now	*F4..._B5	now	*F5_B1	now	*F5..._B1	now	*F5_B2	now	*F5..._B2	now	*F5_B3	now	*F5..._B3	now	*F5_B5	now	*F5..._B5	now	*_B1F1	now	*_B1...F1	now	*_B1F3	now	*_B1...F3	now	*_B1F4	now	*_B1...F4	now	*_B1F5	now	*_B1...F5	now	*_B2F1	now	*_B2...F1	now	*_B2F3	now	*_B2...F3	now	*_B2F4	now	*_B2...F4	now	*_B2F5	now	*_B2...F5	now	*_B3F1	now	*_B3...F1	now	*_B3F3	now	*_B3...F3	now	*_B3F4	now	*_B3...F4	now	*_B3F5	now	*_B3...F5	now	*_B5F1	now	*_B5...F1	now	*_B5F3	now	*_B5...F3	now	*_B5F4	now	*_B5...F4	now	*_B5F5	now	*_B5...F5	now
214	Oyi	oui	2	74	0	50							2	74	2	64	2	52	2	50					-2	46	-2	24																																																																																																															-2	68													-2	34	-2	34
217	_ue	Oye			2	52	2	76	0	74			-2	72	-2	62	-2	50	-2	48							2	26																																																																																																																									2	50	2	48	2	36	2	36
218	e_	eo							2	76															-2	44	-2	24																																									-2	82	-2	82	-2	54	-2	50									-2	66	-2	66	-2	34	-2	32																																																																
229	eae	eAe			2	54									-2	60	-2	48	-2	46							2	26																																													2	56	2	52													2	36	2	34																																																									2	52	2	50	2	38	2	38
230	eiu	eiy			2	56									-2	58	-2	46	-2	44							2	28																																															2	54													2	38	2	36																																																																
233	o__	oei							2	78							-2	44	-2	42																																																																																																																	-2	82	-2	78	-2	72	-2	66									-2	50	-2	48	-2	36	-2	36
233	Apriori	MaxIOSyl1>>MaxIO					2	78																																																																																																																																																					
239	iae	iAe			2	58									-2	56	-2	42	-2	40							2	30																																																													2	40	2	38																																																									2	52	2	50	2	38	2	38
240	OAe	oae	2	76	0	58							2	74	2	58	2	44	2	42					-2	42	-2	28																																																																																																											-2	76			-2	64									-2	50	-2	48	-2	36	-2	36
243	eiu	eiy			2	60									-2	56	-2	42	-2	40							2	30																																															2	56													2	42	2	40																																																																
247	eOy	eou			2	62							2	76	2	58	2	44	2	42					-2	40	-2	28																																									-2	80	-2	80	-2	54	-2	54									-2	64	-2	64	-2	40	-2	38																																																																
264	eO	eo			2	64							2	78	2	60	2	46	2	44					-2	38	-2	26																																									-2	78	-2	78	-2	52	-2	52									-2	62	-2	62	-2	38	-2	36																																																																
267	OeO	oeo	2	78	0	64							2	80	2	62	2	48	2	46					-2	36	-2	24																																									-2	76	-2	76	-2	50	-2	50									-2	60	-2	60	-2	36	-2	34																																									-2	80	-2	74	-2	70	-2	62									-2	48	-2	46	-2	34	-2	34
270	_uo	OyO			2	66	2	80	0	78			-2	78	-2	60	-2	46	-2	44					2	38	2	26																																																																																																																																
272	aeo	AeO	2	80	0	66							-2	76	-2	58	-2	44	-2	42					2	40	2	28																																									2	78	2	78	2	52	2	52									2	62	2	62	2	38	2	36																																																									2	50	2	48	2	36	2	36
279	ioa	iOA			2	68							-2	74	-2	56	-2	42	-2	40					2	42	2	30																																																									2	64	2	64	2	40	2	38																																																																
285	o_u	oeu							2	80							-2	40	-2	38																																																					-2	50	-2	50													-2	38	-2	36																																									-2	78	-2	72	-2	68	-2	60									-2	48	-2	46	-2	34	-2	34
287	iio	iiO			2	70							-2	72	-2	54	-2	38	-2	36					2	44	2	32																																																									2	66	2	66	2	40	2	38																																																																
299	io	iO			2	72							-2	70	-2	52	-2	36	-2	34					2	46	2	34																																																									2	68	2	68	2	42	2	40																																																																
315	uo_	uoe							2	82							-2	34	-2	32																																																																																																																	-2	76	-2	70	-2	66	-2	58									-2	46	-2	44	-2	32	-2	32
315	Apriori	MaxIOSyl1>>MaxIO					2	82																																																																																																																																																					
342	eO	eo			2	74							2	72	2	54	2	36	2	34					-2	44	-2	32																																									-2	76	-2	76	-2	48	-2	48									-2	66	-2	66	-2	40	-2	38																																																																
347	ioo	iOO			2	76							-2	70	-2	52	-2	34	-2	32					2	46	2	34																																																									2	68	2	68	2	42	2	40																																																																
357	eOA	eoa			2	78							2	72	2	54	2	36	2	34					-2	44	-2	32																																									-2	74	-2	74	-2	46	-2	46									-2	66	-2	66	-2	40	-2	38																																																																
457	ieO	ieo			2	80							2	74	2	56	2	38	2	36					-2	42	-2	30																																									-2	72	-2	72	-2	44	-2	44									-2	64	-2	64	-2	38	-2	36																																																																
764	eOe	eoe			2	82							2	76	2	58	2	40	2	38					-2	40	-2	28																																									-2	70	-2	70	-2	42	-2	42									-2	62	-2	62	-2	36	-2	34																																									-2	74	-2	68	-2	64	-2	56									-2	44	-2	42	-2	30	-2	30
764	Apriori	Id(Bk)Syl1>>Id(Bk)	2	82																																																																																																																																																									
839	A_y	AOy							2	84			-2	74	-2	56	-2	38	-2	36																																																																																																																																								
839	Apriori	MaxIOSyl1>>MaxIO					2	84																																																																																																																																																					
2441	ioo	iOO			0.02	82.02							-0.02	73.98	-0.02	55.98	-0.02	37.98	-0.02	35.98					0.02	40.02	0.02	28.02																																																									0.02	62.02	0.02	62.02	0.02	36.02	0.02	34.02																																																																
2441	Apriori	Id(Bk)Syl1>>Id(Bk)	0.01999999999999602	82.02																																																																																																																																																									
TOTAL				82.02		82.02		84		84		102		73.98		55.98		37.98		35.98		100		100		40.02		28.02		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		70		70		42		42		100		100		100		100		62.02		62.02		36.02		34.02		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		100		74		68		64		56		100		100		100		100		44		42		30		30
