trialnum	Generated	Heard	Id(Bk)Syl1	now	Id(Bk)	now	MaxIOSyl1	now	MaxIO	now	NonEmpty	now	*F1	now	*F3	now	*F4	now	*F5	now	*B1	now	*B2	now	*B3	now	*B5	now	*F1_B1	now	*F1..._B1	now	*F1_B2	now	*F1..._B2	now	*F1_B3	now	*F1..._B3	now	*F1_B5	now	*F1..._B5	now	*F3_B1	now	*F3..._B1	now	*F3_B2	now	*F3..._B2	now	*F3_B3	now	*F3..._B3	now	*F3_B5	now	*F3..._B5	now	*F4_B1	now	*F4..._B1	now	*F4_B2	now	*F4..._B2	now	*F4_B3	now	*F4..._B3	now	*F4_B5	now	*F4..._B5	now	*F5_B1	now	*F5..._B1	now	*F5_B2	now	*F5..._B2	now	*F5_B3	now	*F5..._B3	now	*F5_B5	now	*F5..._B5	now	*_B1F1	now	*_B1...F1	now	*_B1F3	now	*_B1...F3	now	*_B1F4	now	*_B1...F4	now	*_B1F5	now	*_B1...F5	now	*_B2F1	now	*_B2...F1	now	*_B2F3	now	*_B2...F3	now	*_B2F4	now	*_B2...F4	now	*_B2F5	now	*_B2...F5	now	*_B3F1	now	*_B3...F1	now	*_B3F3	now	*_B3...F3	now	*_B3F4	now	*_B3...F4	now	*_B3F5	now	*_B3...F5	now	*_B5F1	now	*_B5...F1	now	*_B5F3	now	*_B5...F3	now	*_B5F4	now	*_B5...F4	now	*_B5F5	now	*_B5...F5	now
42	eiA	Eia	3.6666666666666665	62.28095238095238	3.6666666666666665	64.45238095238095									3.6666666666666665	81.61904761904762	3.6666666666666665	87.41904761904762	3.6666666666666665	86.6190476190476			-2	72	-2	68.53333333333333	-2	84.83333333333333																																																													-2	82	-2	82																													-2	94	-2	90													-2	92	-2	88													-2	84	-2	84
44	iuu	Iuu	1.3333333333333333	63.614285714285714	1.3333333333333333	65.78571428571428													1.3333333333333333	87.95238095238093	-2	88	-2	70	-2	66.53333333333333	-2	82.83333333333333																																																													1.3333333333333333	83.33333333333333	1.3333333333333333	83.33333333333333																																																																
45	aIE	aiE			3.0	68.78571428571428													-2	85.95238095238093	3.0	91.0	3.0	73.0	3.0	69.53333333333333	3.0	85.83333333333333																																																					-2	98	-2	98	-2	84	-2	84	-2	81.33333333333333	-2	81.33333333333333																																																													-2	82	-2	82
46	iey	IEu	1.3333333333333333	64.94761904761904	1.3333333333333333	70.1190476190476									1.3333333333333333	82.95238095238095	1.3333333333333333	88.75238095238095	1.3333333333333333	87.28571428571426	-2	89.0	-2	71.0	-2	67.53333333333333	-2	83.83333333333333																																																																																																																																
47	aEI	Aei	0.8571428571428571	65.8047619047619	0.8571428571428571	70.97619047619047									-2	80.95238095238095	-2	86.75238095238095	-2	85.28571428571426	0.8571428571428571	89.85714285714286	0.8571428571428571	71.85714285714286	0.8571428571428571	68.39047619047619	0.8571428571428571	84.69047619047619																																																																																																																																
49	Aee	aEE	1.0	66.8047619047619	1.0	71.97619047619047									1.0	81.95238095238095	1.0	87.75238095238095	1.0	86.28571428571426			-2	69.85714285714286	-2	66.39047619047619	-2	82.69047619047619																																																																																																																																
51	eyi	Eui	2.3333333333333335	69.13809523809523	2.3333333333333335	74.3095238095238									2.3333333333333335	84.28571428571428	2.3333333333333335	90.08571428571427	2.3333333333333335	88.61904761904759			-2	67.85714285714286	-2	64.39047619047619	-2	80.69047619047619																																																																																															-2	88															-2	86													-2	80	-2	80
52	iia	Iia	6.0	75.13809523809523	6.0	80.3095238095238													6.0	94.61904761904759	-2	87.85714285714286	-2	65.85714285714286	-2	62.39047619047619	-2	78.69047619047619																																																																													-2	96	-2	96													-2	92	-2	86													-2	90	-2	84													-2	78	-2	78
53	uoE	yoE	9.0	84.13809523809523	9.0	89.3095238095238									-2	82.28571428571428	-2	88.08571428571427	-2	92.61904761904759							9.0	87.69047619047619																							-2	98	-2	88	-2	84	-2	88	-2	84							-2	98	-2	88	-2	84	-2	88	-2	84							-2	96	-2	82	-2	82	-2	79.33333333333333	-2	79.33333333333333																																																																
54	auE	Aye	1.0	85.13809523809523	1.0	90.3095238095238									-2	80.28571428571428	-2	86.08571428571427	-2	90.61904761904759			1.0	66.85714285714286	1.0	63.39047619047619	1.0	88.69047619047619																																																																																																																																
55	aoE	AoE	9.0	94.13809523809523	9.0	99.3095238095238									-2	78.28571428571428	-2	84.08571428571427	-2	88.61904761904759							9.0	97.69047619047619																							-2	96	-2	86	-2	82	-2	86	-2	82							-2	96	-2	86	-2	82	-2	86	-2	82							-2	94	-2	80	-2	80	-2	77.33333333333333	-2	77.33333333333333																																																																
56	__i	ooi					4.0	33.50476190476191	4.0	101.52380952380953															-2	61.39047619047619	-2	95.69047619047619																																																																																																													-2	88	-2	82													-2	76	-2	76
71	eyy	Euu	1.0	95.13809523809523	1.0	100.3095238095238									1.0	79.28571428571428	1.0	85.08571428571427	1.0	89.61904761904759			-2	64.85714285714286	-2	59.39047619047619	-2	93.69047619047619																																																																																																																																
139	_ii	Iii					8.0	41.50476190476191	8.0	109.52380952380953											-2	85.85714285714286	-2	62.85714285714286	-2	57.39047619047619	-2	91.69047619047619																																																																													-2	94	-2	94													-2	90	-2	84													-2	86	-2	80													-2	74	-2	74
299	Ooe	OoE			2.5	102.8095238095238											2.5	87.58571428571427	2.5	92.11904761904759			-2	60.85714285714286	-2	55.39047619047619	-2	89.69047619047619							-2	98			-2	94			-2	94							-2	94			-2	80			-2	80							-2	94			-2	80			-2	80							-2	92			-2	78			-2	75.33333333333333																																									2.5	102.5	2.5	102.5	2.5	88.5	2.5	82.5									2.5	102.5	2.5	102.5	2.5	76.5	2.5	76.5
745	OOi	Ooi			7.333333333333333	110.14285714285712							7.333333333333333	98.76190476190476	7.333333333333333	86.6190476190476	7.333333333333333	94.9190476190476	7.333333333333333	99.45238095238092					-2	53.39047619047619	-2	87.69047619047619									-2	96	-2	92	-2	96	-2	92									-2	84	-2	78	-2	84	-2	78									-2	84	-2	78	-2	84	-2	78									-2	78	-2	76	-2	75.33333333333333	-2	73.33333333333333																																													-2	86.5	-2	80.5													-2	74.5	-2	74.5
TOTAL				95.13809523809523		110.14285714285712		41.50476190476191		109.52380952380953		102.0		98.76190476190476		86.6190476190476		94.9190476190476		99.45238095238092		85.85714285714286		60.85714285714286		53.39047619047619		87.69047619047619		100		100		100		98		96		92		96		92		100		100		100		94		84		78		84		78		100		100		100		94		84		78		84		78		100		100		98		92		78		76		75.33333333333333		73.33333333333333		100		100		100		100		100		100		94		94		100		100		100		100		100		100		90		84		100		100		100		100		102.5		102.5		86.5		80.5		100		100		100		100		102.5		102.5		74.5		74.5
